"","6872-JK-1","6872-JK-2","6872-JK-3","6872-JK-4","6872-JK-51","6872-JK-52-REPREP","6872-JK-53","6872-JK-54","6872-JK-77","11067-JK-10","11067-JK-11","11067-JK-18","11067-JK-19","11067-JK-20","11067-JK-21","11067-JK-22","11067-JK-5","11067-JK-6","11067-JK-7","11067-JK-8","11067-JK-9","12039-JR-1","12039-JR-10","12039-JR-11","12039-JR-12","12039-JR-13","12039-JR-14","12039-JR-15","12039-JR-16","12039-JR-17","12039-JR-18","12039-JR-19","12039-JR-2","12039-JR-3","12039-JR-4","12039-JR-5","12039-JR-6","12039-JR-7","12039-JR-8","12039-JR-9","11391-JR-10","11391-JR-11","11391-JR-12","11391-JR-13","11391-JR-14","11391-JR-15","11391-JR-16","11391-JR-7","11391-JR-8","11391-JR-9"
"Pomt1",9.39647720462162,8.96880826043076,9.33185203182741,9.23022114282201,9.03713853797915,9.11687125958733,9.10173260374656,9.14701257308402,9.54506361594654,9.28140316291218,9.19203301957539,9.21116340773365,9.25482879238673,9.12232027000054,9.2369684745019,9.30688788960243,9.3123546021028,9.06666486067387,9.24496108214942,9.16964555818039,9.10100518690794,8.93272983413651,9.33384996457751,9.3686001837635,9.2081696805266,9.16259665018028,9.40563900433879,9.19353078172741,9.22571778284509,9.04661997209755,9.41014577867721,9.25396216760934,9.16760276945388,9.34227063147663,9.19936334517372,9.10700503505716,9.12195969806865,9.34344110363129,9.09103136340693,9.04447173890342,9.11504460351906,9.25211421846624,9.10584620021845,8.98990613686436,9.24570623275502,9.25416994586181,9.2874155877644,9.31107157782288,9.3548040317663,9.16745172056753
"Prkcz2",7.76130482871673,7.8945710083879,7.86895264084061,7.75212447604247,7.803225150159,7.95241980170051,8.11816620888063,8.11268564340299,7.79017004001159,8.09231133714274,7.91866803023684,7.84185522871531,7.9162958303785,7.79487713106121,7.65062622880333,7.91780353072095,8.1589966769073,7.72477209109496,7.84588194709293,8.02113614390002,7.8549355548025,8.32153643426188,7.81190515403593,7.87807010298171,7.8133352351042,7.97743325116656,7.95628441388197,7.69049927898607,8.03690648641332,7.88721492538079,7.84187531336596,7.7739212794322,7.67503744576953,7.90928219704385,7.7583038941444,7.93942098623499,7.98972875137156,8.01196792002818,7.76103874506777,7.96832442585204,7.87063403943712,7.97369039489044,8.09826543293485,7.66675884270309,7.99282444397389,7.633979532383,7.84802548459086,7.79592525587182,8.04421037997399,8.02415263562142
"Prnd",8.52874135698751,8.97792902622428,8.2879396949857,8.32051917989533,8.91052966118997,8.4940942184093,8.42694686089032,9.03969959524631,8.05154725678507,9.21129533085845,9.10892187175854,8.81347345988973,7.1471904171062,8.84615366753242,6.80307992775237,9.15211634830163,8.00302927780713,8.61482544752624,8.95791971135912,9.45472822119564,8.60452878639759,9.4057719658819,8.52405354232316,7.98493999722061,8.14433418866875,8.70777611958619,7.57965453439329,8.84572664670984,8.88266229080644,8.89714280256026,8.45479083831809,8.47229276344689,8.5491617667771,8.28923101768505,8.69077750282096,8.76608401278886,8.81806467078559,8.13908420540897,8.25388925964508,9.23022744769093,9.11413636610564,8.80155350665826,7.8208076894778,8.75105645153196,7.97775697726174,8.33393585098175,9.04949847031266,8.84383494393458,8.34211865488831,8.56301981175151
"Prps1",8.62976700104961,8.51975568837336,8.65652950645754,8.54945472085663,8.64634012223246,8.40617973928442,8.69673236198985,8.57017303241567,8.84892226975823,8.46802812149414,8.48979658100633,8.68702590095501,8.55518453578396,8.59643695937293,8.78012117984516,8.6601956743486,8.59821923458072,8.74468055106698,8.58841769520609,8.50781793953618,8.68921488336093,8.44561966497117,8.45589353332433,8.18526409719762,8.35579347845401,8.31497730663889,8.94086517462268,8.62139573566929,8.68586704824115,8.49189555284597,8.93534328111078,8.94496844880313,8.90166576502585,8.64101873548616,8.53243904767612,8.7387080318938,8.40525147826413,8.86513101751942,8.72832503903476,8.4710480527694,8.61496650371556,8.23859069422828,8.44965750848271,8.65451741090322,8.54821328608674,8.56881955311917,8.45655292942365,8.74236742184545,9.0406364758589,8.82329426346718
"Psme3",11.1080344534357,11.0459782472391,11.1119374467952,11.2946863974367,10.9851615791702,11.1512104079819,11.0960240449481,10.9420542177809,11.2883543827281,11.1012692840467,11.155577640748,11.1341921625756,11.2484610005314,11.0886498912912,11.1049642296436,11.0940084623394,11.0665278666103,11.1823233442506,11.0813558342693,11.0330541338965,11.0742043864853,10.9621441498262,11.1661279580318,11.0149997435505,11.1606581828744,11.0850323899196,11.0952726041784,11.1163999170814,11.1672587332965,11.068316220855,11.2301498684272,11.1701005222795,11.0962346811963,11.1398365399209,11.118668437621,11.2064757201259,11.0083868812154,11.1432600907761,11.1012344873319,11.1100409129143,11.0215301899813,10.9661859708166,11.2170908233465,11.2557343447888,11.0938296119474,11.0222732507535,11.1184900250326,11.1884948060509,11.0962075958269,11.157320245362
"Rab3c",5.77614090945174,5.87194000596687,5.6778812328069,5.85485829338546,5.69781133726276,5.65193095311159,5.48985228053295,5.5753149129314,6.05093884669477,5.6596844259148,5.6596844259148,5.6596844259148,5.94374874706574,5.8491064891352,5.85276908648254,5.6596844259148,5.6596844259148,5.6596844259148,5.93912529952402,5.6596844259148,5.6596844259148,5.85670252813603,5.61109968934651,5.61109968934651,5.82761660957887,5.61109968934651,5.83185916158963,5.61109968934651,5.83867628680543,5.96655272121532,5.82143296522431,5.82395945678132,5.61109968934651,5.88471710840408,5.8448215648712,5.61109968934651,5.61109968934651,5.61109968934651,5.83562069002454,5.61109968934651,5.76350408670673,5.79644687474425,5.80689672381527,5.68875169305606,5.68307435348512,5.48639394753237,5.76180963487475,5.84038802710123,5.77556572161946,5.78235646166969
"Rad23b",11.9143704451714,11.8287719663381,11.8181391721824,12.2360181411364,11.9069784709918,11.9138424577176,11.940666391697,11.6409239484623,11.9065936652722,11.9677496668985,11.7977580645278,12.0206315663134,12.0750763649486,11.8280953287835,12.0504200213055,11.8669019331174,11.7726592623172,11.9767200945659,11.8020882661522,11.6995207253016,11.9507849177274,11.690019242118,11.8317631393355,12.1297224084296,11.8650009760842,11.8861042616216,11.8039728078208,11.8960109971444,11.8894197726474,11.9124348461629,12.000074526186,11.9747372077356,11.9050422132443,11.947822796218,11.9674073780395,11.9272903705506,11.8052663337208,11.8473307282575,11.9831758171324,11.8507140131522,11.8441546171801,11.7103406719563,12.0662805278277,11.9580895421909,11.9937320107016,11.9168235542752,12.0327999732093,11.8916664224282,11.7761533051485,11.8169645517145
"Rad51",7.39209412858444,7.47324503122897,7.41495118575245,7.43344914496143,7.34876717481997,7.43851857243446,7.39621769907261,7.80469034460634,7.08483921378885,7.53876504981331,7.64756237018806,7.2485622743856,7.29208511077515,7.26064781884096,7.39123133487429,7.49149841773154,7.35993279103565,7.25109298899712,7.42641273497284,7.62899838998611,7.51224071206541,7.42430089785878,7.57233410914633,7.0729970618213,7.54067288728864,7.60207276045642,7.21938847318222,7.2181799153904,7.42365476651483,7.44390672185014,7.37444028377176,7.43120429655569,7.51128032021964,7.52774799239132,7.40177084968228,7.50297740723333,7.45536532798338,7.25564593308817,7.52125298746466,7.49510449807194,7.61353807274744,7.41939010172707,7.10197563545224,7.42921751685111,7.18895167577178,7.43085749534438,7.43062653932433,7.52157598923845,7.5673829128097,7.50400905545519
"Rbp4",9.48301310193126,8.79117266265919,8.88284534617817,8.97040086836411,9.25165253766839,8.4096373808696,9.13960218673427,8.81570467988786,8.94848392660179,8.69682627925491,8.83851176738613,8.86356405569402,9.06558389815631,8.78296387223751,9.48694938846713,9.17149818872065,9.01910616597076,8.97971116044431,8.81032144128015,8.698737038001,9.17624366557999,8.16088810611458,8.26054289098118,9.0210871593274,8.60439564492298,8.49387724184809,9.61652126050016,8.70712335943276,8.81197624257943,8.61651519175231,10.2506792864792,9.71761607947752,9.37763390941621,9.57862076350135,8.70929116735263,9.18320664952741,8.50113033375983,9.4076578984514,8.74973053810785,8.58236640168971,8.70486804121678,8.99473296083354,9.09056026131642,8.82586511508121,9.13202200940172,8.92975033568824,9.09398702859786,8.89695159725331,9.20682448418211,8.78278560075619
"Sf3a2",9.6475162583665,9.41426409698557,9.70122446598888,9.9479634236372,9.43018320406557,9.28188781980214,9.54814589414708,9.38179718250427,9.81334834836924,9.60872346873216,9.57471711027695,9.64082344865937,9.6483535442589,9.58409015557651,9.65558545136437,9.55314645603357,9.63843843535991,9.43250337560847,9.64742764182334,9.44313051049038,9.46150132697135,9.52365551859217,9.67631747847983,9.62529413600494,9.48198334617311,9.46792763351688,9.72606608793247,9.61205910034473,9.54118648109789,9.54633718211778,9.48049239750127,9.54651737967797,9.74992195559093,9.54645213608297,9.6691465759286,9.55694915791949,9.63878415616689,9.59477990488904,9.44026225520113,9.48256524827776,9.2851790141652,9.55068750170125,9.57751086701388,9.78451754600731,9.71452141089154,9.5056790177818,9.65388655539707,9.69285167719869,9.48351482845356,9.4920190190191
"Slc7a6os",8.95514439592662,8.84272668520519,9.11656128734894,8.92675381855337,9.10953911476768,9.27430122259987,9.00675923827408,9.09118458607919,8.76585763903242,9.06161224482076,9.01179259499812,8.81425226721772,8.82434837317404,9.05953663342296,8.96862730286888,9.01905002205518,9.0673445070512,8.98361584054973,9.1705473570902,9.09447998923986,9.04323018456117,9.24684346880286,8.97041224921202,9.01114939435446,9.03161033009999,9.02376064022909,9.08226356891905,8.86017456395954,9.05046807666225,9.01602230360141,8.87107554145552,8.9845001652326,8.94262638323916,8.95863886133109,8.89803933300189,9.09920830364455,9.04124397370528,9.01725657722628,8.99741668874467,9.08481532857387,8.89042118849061,9.16768361310553,9.07629725594801,8.89043896302971,8.90009662516851,8.95407437702291,9.01370741944896,9.17814624232307,9.05194746636681,8.97588461330405
"Smok4a",5.83708402133576,5.86718784286203,6.07086551459355,5.91540448755777,5.9153438648083,6.03757091518375,5.92650226972768,5.97670803988092,5.54255059175201,5.89434722914467,5.84961215428022,5.92085614864368,6.04760136058766,5.98121236634257,5.4821802146246,5.83007034606536,5.87129250664016,5.93006998166639,5.87675640022948,6.23575553804727,5.86586915066362,5.98238973253616,5.77212156548624,5.90189864443893,5.98983748121546,6.22546328686257,5.77877042244764,5.86726245403258,5.87952092861542,5.9681095729396,5.92167800145666,5.77087071763932,5.80926207766462,5.83162836926208,5.55801095020451,5.91367379974727,5.77766409397785,6.09052451903445,5.8752128090907,6.1633376184961,6.02691152136804,5.62141716437224,5.8945155781875,5.72812207502231,6.08955395875383,5.94903842487183,5.99053989659572,5.7961727030304,5.898263508625,5.99348466661953
"Snhg10",6.1480850622624,6.03870070535381,5.93714572337714,6.0528548527268,6.13300583993738,6.22372052231761,6.06841772396649,6.01195693216373,5.85001112509127,6.18293022699636,6.0156055431475,5.97754295190204,6.09661181031132,5.95970341423515,6.07321962632929,6.06320940544956,6.10986040424173,5.89828780314761,6.08696268714582,6.05320036804399,6.1013970753118,6.02268598205643,5.99820222626457,6.06897424867794,6.33045495625133,6.22072750176196,6.09633672658034,5.78536407844451,6.03071596933293,5.93423480242566,6.13606484833135,6.14386835779751,5.97673460601981,5.98611176928557,6.04553487434068,5.88645286920117,6.05395146117775,5.92689194715451,6.21346458009848,6.12256944554595,6.16992037008266,5.88222741559551,6.1995487096446,6.0572317058,6.20009430791276,6.03129715190444,6.03776358698551,5.87843143006301,6.02364223835118,6.03528584721214
"Snhg15",8.24752574306904,8.13365153272197,8.14942407744179,8.19262724331386,8.26141866264342,8.52852838935084,8.49167721553754,8.29671118681317,7.89361285102134,8.225421362745,8.48028065734308,8.15723757021426,8.04853102838989,8.32720808186061,8.26144174293506,8.20768354507099,8.16124652490435,8.14830155268782,8.2698491559042,8.37085472059501,8.2688465932337,8.43236527799609,8.23587604896064,8.15302633056904,8.16945011530511,8.40407879546335,8.30674713601766,8.22342523363391,8.30740408705526,8.30210315871533,8.11378137434912,8.15913069896058,8.19952556335698,8.31528107296477,8.32302633686836,8.0264679393506,8.25123436428362,8.24992290630889,8.20931162486762,8.25210428345599,8.28975980264261,8.36702918548603,8.1799064704873,8.14180050475534,8.25052848143853,8.13428295128921,8.2911829996721,8.20612038121051,8.30970512415013,8.2687695454382
"Snx3",12.0267783443662,12.0893650894542,11.8476121480388,12.2626356307539,11.8981519071618,11.8501221106375,11.9172965366992,11.6867214367881,11.9556574093541,11.8888526552851,11.7943132504632,12.0201538857588,12.2449718366213,11.6667979502151,11.9622842316766,11.9922685958128,11.9788192855961,12.0744310384039,12.0148442711812,11.8293885333329,11.9119952833247,11.5427285497284,11.9548813284914,11.8003681158375,11.898366404172,11.9241603113039,11.9209311584043,12.0018216143963,11.9457349656746,11.9428726264538,12.1720813975545,12.1554756042138,11.9416970243588,12.0309864167448,12.0375069364555,11.9532415675943,11.8445910294394,12.0058594175968,11.9694217489345,11.9742150772921,11.7509559446751,11.70937988046,11.9278994584049,12.0519091169761,12.059441465908,12.1308368386493,12.0829821591198,12.0906994477803,12.005647742868,11.6728486265514
"Sp8",5.54141765141271,5.54141765141271,5.54141765141271,5.80543096773967,5.914210924469,5.54141765141271,5.54141765141271,5.54141765141271,5.54141765141271,5.50169967114876,5.68578765582463,5.50169967114876,5.7857639922997,5.50169967114876,5.69478433171651,5.50169967114876,5.69669759162809,5.50169967114876,5.69944839618581,5.50169967114876,5.77340727491618,5.50077992101464,5.71489053629636,5.50077992101464,5.806695091131,5.91177307268321,5.50077992101464,5.50077992101464,5.50077992101464,5.70634634561629,5.50077992101464,5.50077992101464,5.50077992101464,5.50077992101464,5.50077992101464,5.50077992101464,5.88050088747797,5.70302999052008,5.50077992101464,5.89870986741669,5.7581332756409,5.73434222156294,5.7078853386752,5.48102313646654,5.48102313646654,5.84034380854882,5.67591906445904,5.48102313646654,5.48102313646654,5.48102313646654
"Srrm3",5.46760960816776,5.86479128415728,5.80286063348342,5.73162292449473,5.84040288122406,6.3953887718843,5.68971957145174,5.84395338425902,5.46760960816776,6.05754018036786,5.72132305468068,5.53723507000481,5.53723507000481,5.72665713322522,5.81009499079407,5.8215147445351,5.73223299048414,5.88472334787324,5.81667594361403,5.74843474412754,6.0782776200086,5.57753755182188,5.88005909357948,5.92142524605629,5.88345272193824,5.98853070349046,5.798297024065,5.88678905564995,5.97090096638749,5.93299058369069,5.78787082769967,5.57753755182188,5.57753755182188,5.57753755182188,5.57753755182188,5.8681792494897,5.79719069559521,5.77978762132732,5.57753755182188,6.03654697548936,5.87968733128447,5.80032821514956,5.83467176734728,5.72848160160897,5.78267415861472,5.6503489477608,5.77959744270979,5.73181389006735,5.79640521440254,5.9092788391546
"Stmn1",9.26955223139493,9.08501098809087,9.20518628384494,9.30932997004533,8.7577142236586,8.99118849810176,9.04593639695516,9.18055610269581,8.97235479546733,9.03073718519896,9.10333769360009,9.18753032992895,8.94769485328982,8.93029404079313,9.25291282126938,9.4673661421596,9.18700942157962,8.83617032016536,9.24090638447323,8.79207626624225,9.11307052830593,8.90779453783085,9.09980287873888,9.13994556353646,9.04689430989253,8.96392178049496,9.07206265422501,9.0872411288802,9.03156142867506,9.11616981179026,9.28275202985038,9.3060584180146,9.18143431462329,9.2896808584418,9.16050872550162,9.11762723266277,8.90228394644465,9.0428509287152,8.99866672282464,8.97716054161686,9.12540076542925,9.22659005338362,8.43525816630125,9.20864813253843,9.10183811908663,9.05827468364263,9.05673190780747,9.4946125669078,9.19980469791731,9.00042922949089
"Stmnd1",5.71231590471388,5.74908047539556,5.82496066695193,5.80792081482847,5.8776618099412,5.5741463759825,5.84661498161138,6.00012847388162,5.99394605384841,5.73370749749242,5.65658767139068,6.02612267154488,6.07174784991329,5.93483945383711,5.90297372815519,5.7567793612451,5.66749760719414,5.75645045991866,5.67024841175186,5.77091563129198,5.90116373247126,5.91575674426216,5.93901335082223,5.98951926564092,5.56883873988703,5.56883873988703,5.88073669822314,6.00535717538786,5.56883873988703,5.92429177175584,5.77917201576483,5.93685854005693,5.82008986734714,5.76246023031131,5.89901193490703,5.77452691438317,5.87917663259293,6.01961811242511,5.79335974056506,5.56883873988703,5.63168315403476,5.81092169494547,6.02381677133384,5.63168315403476,5.63168315403476,5.63168315403476,5.82657908202726,5.98567723360362,6.03995500752934,5.99384599126027
"Supt3",8.26701247063639,8.20970243988855,8.16920495601007,8.0262154528134,8.12211565172487,8.39495958463874,8.48930665230895,7.95942839639354,8.27885877361237,8.14891441803924,8.21993896079091,8.23696720121796,8.33431893863498,8.25306456747871,8.32731387083162,8.24838486291645,8.16906406975112,8.12576292130713,8.16988038169228,8.1469036249409,8.1752253531012,7.96049252081666,8.28991266155434,8.22296266282402,8.01641748628773,7.93403143387434,8.15140083512008,8.22442801558084,8.27514612905265,8.25192350283067,8.38333445239186,8.43736148034344,8.25857267641703,8.22436386235374,8.3060695922239,8.41427608057525,8.02423565321241,8.31008895047531,8.34586182330272,8.01570720104199,8.14844370842949,8.09180605106937,8.29656566007225,8.29120277458623,8.32764370838761,8.29853154771787,8.14825100155339,8.22693261798564,8.12567849176187,8.17472708068837
"Tg",6.03328371378356,5.98303320396625,6.05320004442234,6.52847377066524,6.40124558178214,6.54684822334281,6.22117478835187,6.32971075994967,6.16693237602316,6.5200119827928,6.37130300344241,5.94538386685769,6.2837041898257,6.43198636555016,5.97380213913711,6.06490204380301,6.25973473351741,6.15526530690217,6.22294213239518,6.41657547556868,6.37292537659038,6.60606879278527,6.47009830291853,6.04788824375123,6.18509989146674,6.13108388898566,6.12628012277117,6.08189086396955,6.06065936552376,6.57042786238063,6.09734810249806,6.29341887984432,6.29183735762609,6.3390469827073,6.33809487632777,6.21211682815771,6.42333678324335,5.99946302933806,6.2434079762893,6.26178149202146,6.08047951391486,6.17014940369059,6.08165462383565,6.42023785769719,6.25748423963304,6.11305937910627,6.57406142630546,6.43033647647118,6.20195474319197,6.18602951647272
"Tm9sf4",11.6517581210404,11.7484934203079,11.6281626735829,11.6779541559054,11.440582951093,11.5071854323931,11.4942236037527,11.2796306207908,11.5642284782401,11.5433322725333,11.5817793493703,11.5171486627442,11.8266992025317,11.488506622161,11.5292653440012,11.5158076140501,11.5900431668996,11.5963656916155,11.5064969268737,11.4535800142001,11.5072677424945,11.4099279276477,11.594527072831,11.6265455665887,11.5544540790586,11.5923118382241,11.5617728961781,11.5659641974147,11.6048511310968,11.5190328935362,11.5451250237245,11.6883484431946,11.5627328787369,11.5269134667852,11.5417747172387,11.5244428685371,11.5360804725656,11.5762843546284,11.5060410024858,11.5019991345298,11.4581632039647,11.685655415021,11.6706782449692,11.4894305928971,11.5927024086375,11.6054516393974,11.6270679930207,11.5439352828771,11.4480824306344,11.4257432964771
"Tmprss5",5.92202915052596,6.20070760739605,6.42823183556939,6.05591388009152,6.15316953388317,6.23489350913972,6.41240649152486,6.62909604441281,5.41363055832319,6.09701518322681,6.21718968346127,6.19121401687222,5.88920478983753,6.32410553465687,5.82205694876486,6.25871957218603,6.0696157768157,6.05331807990643,6.40106200141616,6.4610765761578,6.14885998452058,6.17795918036731,6.18249557554725,5.86875022101596,6.15961536251089,6.32534317447983,6.06829384722598,6.2284702811257,6.37151977534065,6.18193932359365,5.91674226166803,6.00822938494724,6.37341052567832,5.99288200969699,6.24829388254271,6.30865403303986,6.43619180832583,5.98058326409202,5.99530025719429,6.23660289899273,6.72656624100594,5.8543378472602,6.56911018180479,6.20789366165535,5.87177971230224,6.13818955128193,6.06400899178567,6.02909338591835,5.96427108043658,6.18594780306748
"Tnfaip8l1",7.75209562338731,7.67908029897678,8.00097899854161,7.63326517761901,7.71579551964831,7.63867608273976,7.74594605565707,7.99627621937361,7.41195093960935,7.79935276165364,7.85276305869153,7.89298091839598,7.47845893268649,7.86681353361325,7.45062621105218,7.68837712664516,7.63020929719348,7.58949725141316,7.89245100129858,7.81269801921768,7.81119177554263,8.23429709611162,7.63183573700403,7.63954484175961,7.64443845794081,7.70906841256715,7.68001873186701,7.78391405142407,7.670941396468,7.6937978584653,7.69485548933631,7.64396865507685,7.67723145539298,7.62967965693034,7.61346286853647,7.81727966761253,7.8535433543674,7.47724160412278,7.79595613796599,7.98750601544006,7.747225214054,7.98701807630396,7.40290858114773,7.94770863977253,7.57748274465398,7.50618904789864,7.82788632893546,7.8924913193127,7.78122769714956,7.6343789236079
"Tyw3",7.34781341146657,7.36394445736938,7.40558620528512,7.37468464042939,7.45888656967604,7.58249151071174,7.67418183010173,7.65368343738022,7.4921089295996,7.55391278133364,7.59221760552975,7.50214082303011,7.31274546738449,7.42197766760593,7.23914916323926,7.43283684500925,7.54592544221812,7.50423477163367,7.54471044137093,7.6084316389768,7.54622534202775,7.51712759856081,7.53625777518152,7.5013430812704,7.41712454402913,7.47982667526647,7.44222214342039,7.39167087071148,7.46873489236038,7.59235470331122,7.43355344801417,7.40473672087197,7.61965068985153,7.38844118930159,7.52558481491072,7.48690060819326,7.51858627105386,7.38161467525756,7.54992654231889,7.53481373926754,7.60009680768506,7.45800465371425,7.40183103317702,7.41551402539666,7.48955572928369,7.42042171589408,7.56747337636128,7.3287966629964,7.48711916500479,7.66827682161985
"Ubap2l",12.610302898615,12.6201897603194,12.5929635711868,12.6870379991489,12.5065695442076,12.4383099383069,12.5316311926897,12.285783059731,12.6859721555613,12.5759285401381,12.6236463999039,12.5363329697573,12.5972412818099,12.5204338326267,12.5476808771647,12.6032307591207,12.5165867157755,12.5493672633471,12.4418159896244,12.5295557967728,12.5698597336479,12.4009428127816,12.5952739297909,12.6296321247465,12.5322989850249,12.6291408800048,12.5373570104249,12.6204299309385,12.5501559974317,12.5443086891643,12.5060659666052,12.5250121939997,12.5021144387118,12.5741516965904,12.6280366015056,12.5605124007904,12.4851454044133,12.5814557340575,12.5503174403126,12.5161413488797,12.5786365265611,12.3527695294998,12.6343051970311,12.5468104389014,12.5802600374422,12.5483540152217,12.587693055368,12.5521022636422,12.579745458625,12.5490569441152
"Umad1",8.73391453096064,8.69284768335304,8.55202415971215,8.62376258093261,8.5935319800658,8.72187291835074,8.81801165038601,8.78918569170276,8.50955317560082,8.6533550633634,8.6734242572897,8.71726839308614,8.66963002610037,8.646227423658,8.61392098609672,8.58351640357413,8.83725779281532,8.6968033151469,8.73739942003616,8.60722258203979,8.61024683154613,8.69958818868217,8.65396260705876,8.78643534041847,8.77835845477061,8.70735069676522,8.67617246100091,8.53898071186302,8.6186451314544,8.40948052903969,8.80283796199314,8.71617902895379,8.60374842572877,8.63357758848213,8.65064238029131,8.61050132721182,8.75021507298921,8.60162927467799,8.75685551526922,8.74477075337455,8.56965317927783,8.75274054657804,8.65215947695589,8.93026932717549,8.54824247205433,8.49887644466567,8.46249831627,8.85111200203393,8.69797066540209,8.74170464854736
"Wnk1",14.5227213116036,14.683110254198,14.5211828875251,14.6713868116839,14.5018359859849,14.4056700178403,14.3770928616684,14.38834248151,14.7184351846336,14.549114628917,14.4587790968653,14.4925813004046,14.5817692979095,14.4234315038183,14.6152122281578,14.5290280438198,14.5931912210116,14.7098883999177,14.4970343830273,14.4835818558394,14.4527584358422,14.3939091511837,14.569082529603,14.5562883154396,14.5427565721386,14.5240477739254,14.4230396572755,14.5635612626145,14.5378546742594,14.5866457393855,14.5589659623916,14.4911576415549,14.3980675657272,14.5826037788517,14.5972573895667,14.5632860048714,14.4909755416788,14.593833462234,14.6727066560803,14.4657134474749,14.5552251227405,14.3524228597118,14.591358154818,14.593846088812,14.6198607707247,14.5637840819939,14.5420571944148,14.546745057706,14.552097223228,14.404578775459
"Ywhag",13.752437367338,13.5725642164267,13.8388642274191,13.9963372271976,13.5268242032589,13.7069809667562,13.657088532313,13.4516377471759,14.0107057353949,13.8148708799441,13.6209024530193,13.6317354798583,14.0037728566859,13.6939942672628,13.7959038198859,13.6827680455764,13.8193593843494,13.7163570521344,13.6925079664942,13.5837501865584,13.6286645726042,13.5185077103231,13.7009373434015,14.0619644781135,13.7718956249003,13.7375601676962,13.8983994162306,13.6832049940961,13.6514425598437,13.6563209048638,13.7423526457956,13.6548731119682,13.8608356927761,13.7755561395399,13.7029455273118,13.6829703854784,13.5770168913378,13.7871735370016,13.6051920344294,13.6814468618171,13.4791945143615,13.7347934607389,13.9022309822696,13.7485416954592,13.841050133837,13.673656866894,13.6178770973348,13.8516000259332,13.680713846689,13.7074971801276
"Yy2",6.18910313596382,6.18910313596382,6.18910313596382,6.18910313596382,7.77921067762958,7.81111876656077,7.77222937422819,7.31344486328021,7.58191730979863,6.74749355138619,7.07447761352649,6.8171729794909,6.54590257586894,7.09969051633977,6.92961472179363,6.89937651541735,6.91792159628182,7.39045639616743,7.16409599569941,7.22934511741396,7.20356380108431,7.43055526533013,6.15992082049097,6.77368679103194,7.17788924628031,6.69953642222529,6.94915776138927,6.83211543445337,6.23749487271925,7.46436492552689,7.18895230886538,7.05929571456587,6.83221873508716,7.0779220262515,7.07105278360849,6.92936881133954,7.53240102749699,7.34278201108326,7.57869225841406,6.69285246958484,7.34400108073799,7.05202100133895,6.99201944283542,7.35308357225677,6.34071279900784,6.99330146497896,6.47044518976744,7.22480634644251,7.12162926046938,7.12390599255657
"Zcchc17",9.10429766667937,8.89564098541358,9.23998245574193,9.11893305631314,9.15928689234516,8.87256288670714,8.95842144897384,8.85246982442415,9.08777508236007,9.06811297848676,9.07893131337813,8.9909371693756,9.08178016495739,9.14866588347899,8.96256218912307,9.01392464961031,9.01525752327533,8.92706746303667,8.84238823517763,9.10857402680197,9.14762546857602,8.91130128978608,8.97180670202573,9.29982015097233,8.90807542078643,8.9616678785499,8.95533433208671,9.0445674097951,9.08107129780392,9.08754143196675,9.10758429531016,9.04020832342252,9.03864879678466,9.12411741021748,9.01182578732496,9.04061221132925,8.94593359358705,9.11128254092215,8.97930459561666,8.99018938506882,8.92539174379237,9.01684197239399,8.90366111584209,9.1265095673307,9.14983776285332,8.98755951454402,9.11881866575813,8.9726008313577,9.09754820676064,9.02275317376527
"Zcchc18",6.59005474366753,6.70864986723481,6.72028540525117,6.50967184431811,6.81310959167867,7.09868878495086,6.93216350662935,6.67368374959247,6.50934572054243,6.70431844818807,6.65964688669057,6.73311275409606,6.71215513492121,6.77138588536806,6.69739107442291,6.74347444166059,6.73709833376542,6.82825995603255,6.67857696665152,6.76839766249688,6.70705340752669,7.06975853365309,6.6605424888672,6.42688976212595,6.8380570555476,6.76228349894174,6.5143386558676,6.483740050966,6.72970701296076,6.8982666442551,6.92837111690465,6.70576871061922,6.88964274066432,6.48641525753362,6.52366496338242,6.6833209304924,6.82486184198464,6.71079401575359,6.96003014632023,6.74325891354238,6.88100795137378,6.67763343187173,6.83995772423138,6.48040248228298,6.32686686513827,6.88128140471649,6.67309311654682,6.84867310073218,6.74696311926182,6.92817993036167
"Zfp407",11.049350297309,11.1847808257949,11.0508543650031,11.1588230439975,11.2408530275094,11.3917609624496,11.2136956097739,11.1679158053427,11.1676713714632,11.2152632379453,11.1445060932669,11.1154339979315,11.2271409049859,11.075273173487,11.1315742432843,11.1625246585984,11.2667462025703,11.3079628153195,11.1713958787293,11.1825497254516,11.1672361466211,11.3995808943527,11.1940927116009,11.001819495138,11.1776839423933,11.144088580341,11.1265850077262,11.1283145985244,11.1549711978252,11.244785492972,11.0531601052155,11.1771869445597,11.155677006905,11.2356808466394,11.2518450639365,11.2762563620631,11.126824474269,11.1178155525609,11.2238870132963,11.24178925015,11.1158012049634,11.1626202927077,11.3923239098968,11.1646640844747,11.1749682766305,11.2048056236519,11.1233935239047,11.182275162854,11.1855919836617,11.0998951690804
